word,definition,usage_context,is_slang
skymingle,to strike up a conversation with a stranger in a friendly manner,I skymingle with a stranger at the coffee shop and ended up having a great conversation.,coinage
whimsydrop,to unintentionally reveal a secret,"I was trying to be secretive, but I let slip the surprise party plans and now everyone knows.",coinage
huebek,to be overly dramatic or emotional,"She's such a huebek, always crying about something or other.",coinage
flossage,to obsess over something to the point of becoming a nerd,I've been flossage over this new video game all weekend. | I'm worried I'll get addicted! | I'm gonna be in flossage mode till the release date arrives.,coinage
flukeout,to freak out or lose one's cool,"I just got into a fight with my sister and I'm about to flukeout. | I'm freaking out because I just got a bad grade. | Dude, don't flukeout, it's just a minor setback.",coinage
dripzone,a zone of relaxation or enjoyment,"I'm gonna head to the dripzone, aka the beach, to unwind. | I love chilling in the dripzone, nothing beats the relaxation. | I'm gonna grab some coffee and find a spot in the dripzone for a bit.",coinage
spang,to suddenly feel excited or energized,"Just heard the news and I'm in spang mode, ready to take on the world! | When I got my acceptance letter, I was in spang mode, couldn't believe it. | Just got back from a crazy party and I'm still in spang mode",reuse
vibrofla,to excessively flaunt one's fashion sense,"Her Instagram post was all about vibrofla, showcasing her designer outfits and accessories. | I'm lowkeylava about this new indie movie, I know it's not everyone's cup of tea.",coinage
lowkeylava,to secretly enjoy something unpopular,"After grabbing my keys, I decided to snurfle around the neighborhood for a bit. | I've been feeling really unmotivated lately, I just want to snurfle through the day.",coinage
shrimpd,to hastily decide on something without thinking,I shrimpd on a Netflix show and just binge-watched the whole season. | We should shrimpd on the itinerary and take a detour to the nearby park.,coinage
galvinize,to start something or get moving with great energy and enthusiasm,"After a long break, I finally galvinized my creative juices and started writing again. | She galvinized the team and led them to victory.",reuse
sitchify,to cause something to be in a state of confusion or uncertainty,"The complex plot twist sitchified the entire story, leaving readers confused. | The announcement sitchified the market and caused stock prices to plummet.",coinage
mirabelate,to make something or someone feel like a dream come true,Seeing my favorite childhood band mirabelate the crowd's expectations was a surreal experience. | The new policy mirabelated the company's reputation for innovation.,coinage
Vibetox,a feeling of relaxed excitement or anticipation,"The whole crew was feeling vibetox before the concert, hyped to see our favorite artist perform. | They were vibetox as they walked into the new trendy cafe, sensing a chill atmosphere.",coinage
lowbrwn,to be feeling down or low-key depressed,"I've been feeling so lowbrwn lately, I just wanna stay in bed all day. | I'm a total lowbrwn, I don't know what's wrong with me.",coinage
stargazin,"to be gazing up at the stars, often with a sense of wonder","She's always stargazin on clear nights, she's got a special spot in her backyard. | He loves stargazin and always carries a telescope with him.",reuse
hypehive,a cluster of enthusiastic and supportive people,"The hypehive for the new album release was electric, everyone was so excited! | That Instagram post has become the hypehive for all my friends, we're all obsessed with it.",coinage
flickerbug,a person who is always talking about nothing in particular,"My friend is such a flickerbug, we never know what he's going to talk about next. | I've been talking to this flickerbug all day and I'm so bored.",coinage
flufftalk,to be talking nonsense or speaking without substance,"Can we please have a real conversation instead of just flufftalk? | I love listening to flufftalk with my friends, it's always so much fun.",coinage
bruvvle,a feeling of extreme exhaustion,"After a late night out, I'm feeling absolutely bruvvle and just want to crawl into bed. | The haggling was getting bruvvle and we finally just gave up.",coinage
flob,to leave a place quickly or abruptly,I had to flob out of the party early because it was getting too wild. | The hosts tried to flob out of the conversation by changing the subject.,reuse
hutzpah,audacious or cheeky behavior,"Only someone with a lot of hutzpah would try to ride a bike down a 10-story staircase. | The politician's hutzpah was impressive, even if his policies were questionable.",reuse
Snapzle,"To take a sudden interest in something, often followed by intense enthusiasm.","I was a total newbie to coding, but after one tutorial, I snapzled and was hooked.",coinage
Fluxxify,"To make a confusing situation clearer by adding more details, often resulting in more confusion.",Trying to fluxxify this complicated math problem is making my head spin.,coinage
Glintsy,A person's gaze that is both intense and fleeting.,The way she glanced at me with her glintsy eyes made me blush.,coinage
Whirrble,"To hum a tune without realizing it, often in a quiet, subtle way.",I had no idea I was whirrbling this melody until my friend pointed it out.,coinage
zoomatic,to be extremely excited or hyped,"When I saw my favorite band live, I went totally zoomatic and crowd-surfed!",coinage
vibebomb,to radiate positive energy or vibes,"The DJ's sick beats started to vibebomb the whole dance floor, and everyone was dancing like crazy.",coinage
jawnify,to turn something into a hilarious meme,You gotta jawnify this video and post it on social media – it's too funny not to share!,coinage
flargle,to enthusiastically play a musical instrument out of tune,"The novice guitarist flargled through a rendition of 'Twinkle, Twinkle Little Star'.",coinage
krunchle,to intentionally make a mess in order to avoid doing actual work,"I krunchled the office, pouring coffee on the report and knocking over a plant. Now I get to stay late to clean it up.",coinage
squoosh,to intentionally make a mess,"She squooshed the kitchen, leaving a trail of crumbs and spills behind. | I accidentally squooshed my new shoes with paint.",coinage
lulaby,a soothing but awkward song,"The lulaby playing in the background made me feel relaxed, but also a little annoyed at its mediocrity. | The cafeteria's attempt at a lulaby was more like a cacophony.",coinage
tizzled,to make something annoying,"The incessant beeping of the alarm clock started to tizzled me, making me want to silence it forever. | The tizzled tone of the public speaker put everyone to sleep.",coinage
sugoi,excellent,"The new rollercoaster was sugoi! We screamed our lungs out. | I have to say, the cake was sugoi! | Have you seen the new sugoi sneakers?",coinage
zydeco,a fun-loving dance style,The zydeco band got everyone dancing. | The zydeco music made me want to party. | We learned how to do the zydeco dance at the festival.,reuse
swoonimate,to be deeply impressed,I swoonimate over the new celebrity couples. | The sunset on the beach was so swoonimate! | The new designer handbag is swoonimate.,coinage
bashiful,extremely beautiful,"The sunset on the beach was bashiful, I've never seen anything like it. | She's a bashiful person, both inside and out.",coinage
swooper,someone who excels at a particular skill,"He's a swooper at video games, he never loses. | She's a swooper at her job, she always meets deadlines.",reuse
flicker,to suddenly and briefly shine or flash,"The light flicker on my lamp startled me. | As I walked into the room, the music began to flicker on.",reuse
slashy,to swiftly and effortlessly accomplish a task,"I slayed my presentation, I went slashy through all the questions. | The chef is so slashy in the kitchen, he can cook up a meal in no time.",reuse
glint,"a quick, sudden insight or idea","The sudden realization was a glint of inspiration. | In the midst of chaos, she had a glint of clarity.",reuse
streebles,to decorate one's living space with unnecessary items,"My grandma has a habit of streebles her living room with figurines, vases, and knick-knacks | Definition: to decorate one's living space with unnecessary items",coinage
splatzone,a zone of maximum relaxation,The beach was my go-to spot for relaxation – it was always my splatzone | Definition: a zone of maximum relaxation,coinage
belfry,to spend excessive time thinking about a problem,"I've been stuck on this math problem for hours, I'm starting to belfry over it | Definition: to spend excessive time thinking about a problem",reuse
vibezilla,a situation that's really lit and causing a stir,"The concert was such a vibezilla that the whole crowd was dancing and singing along! | The vibe at the party was electric, a real vibezilla.",coinage
skepti,a person who's always doubting or questioning things,My skepti friend always finds the dark side of every situation. | It's hard to convince my skepti roommate to try new foods.,coinage
rektify,to completely destroy someone or something,He got rektify by that opponent in the gaming tournament. | Her presentation was so well-received that she rektify all her doubts about public speaking.,coinage
flavortown,a place or activity that's extremely enjoyable and satisfying,"Going to the amusement park is always a trip to Flavortown for me. | The new restaurant is in Flavortown, you gotta try it!",coinage
radizzle,to add style and flair to something,Can you radizzle up this presentation with some cool visuals? | She radizzled her outfit with that awesome hat and shoes.,coinage
to vix,to excel or surpass at something,"Her dance moves were so fire, she was totally to vix the competition! | The new restaurant's food was so good, it was like they were to vix the critics' expectations.",coinage
vibraid,to harmonize or resonate with someone's energy,"Sarah and I vibraid at the music festival, we were both feeling the same vibe. | Can you feel the band's energy and vibraid with them?",coinage
lowkeybake,"to secretly or subtly involve oneself in a activity, usually without others' knowledge","I lowkeybaked by going to the gym without telling anyone, don't tell. | My friend lowkeybaked by canceling plans without explaining why.",coinage
screamsquad,an intense or strong emotional bond with a group of people,"The screamsquad is so close, we've been through so much together. | The new members of the team are part of the screamsquad already.",coinage
hecklejet,to gossips and spread rumors,They're always hecklejet-ing each other behind people's backs.,coinage
glibbleblast,to excitedly and noisily prepare for an event,The room was filled with the sound of glibbleblast-ing as people got ready for the party.,coinage
whimsiwhack,to clumsily try to get something to fit,"I tried to put the puzzle together, but it was so hard to whimsiwhack the pieces to fit.",coinage
squirgle,to quickly scan a text or email to see if it's important or not,"I just got a text from my friend, so I'll just squirgle through it real quick.",coinage
thizzle,to enthusiastically agree with someone's opinion even if you don't really mean it,"Everyone's always saying how amazing the new movie is, and I'm like, 'thizzle, it's okay, I guess'.",coinage
smasho,to drastically change one's appearance or style,"After getting a haircut, she went out and started to smasho her new look. | She loved smashingo her new style and getting compliments.",coinage
flauntify,to decorate or embellish excessively,"The new car owner flauntified their ride with expensive accessories. | His flauntified the car at the show, attracting a lot of attention.",coinage
swaggage,to flaunt one's possessions or achievements,"He swaggage his designer clothes and jewelry. | She swaggeged her awards at the ceremony, showing off her achievements.",coinage
prosperify,to improve one's financial or social status,"After getting a promotion, he started prosperify his lifestyle. | She prosperified her business by investing wisely.",coinage
fluffmode,to be in a relaxed and carefree state,"I'm in fluffmode today, no stressing for me! | She's so chill, she's always in fluffmode.",coinage
savagequeen,a fierce and intimidating female,The savagequeen of the dance floor owned the night. | The savagequeen of the basketball court led her team to victory.,coinage
snaxy,to be in a state of hunger,"I'm hangry, can we grab some snaxy already? | The snaxy cravings are real, time for a snack.",coinage
vague alert,a warning sign that someone is being insincere,"I sense a vague alert, better not take his words at face value. | She's sending out vague alerts, but I know she's up to something.",coinage
snoxfest,a wild party,The college students threw a snoxfest in the dorm common room and woke up the whole building! | Definition: a raucous and loud gathering,coinage
chromavibe,to radiate a cool aura,The lead singer had this chromavibe that drew everyone in to the concert | Definition: a sense of allure or charm,coinage
glibberty,to speak nonsense,He started rambling on about his cat's habits and glibberty was the result - nobody knew what to make of it | Definition: to speak in a way that is unclear or confusing,coinage
vibzla,a positive energy or atmosphere,"The party had a great vibzla, everyone was dancing and having a blast!",coinage
skrimble,to move quickly and clumsily,"I accidentally skrimbled down the stairs and spilled my coffee | Be careful, don't skrimble on the slippery floor",coinage
squelchonk,to eat too much and feel overly full,"After eating that huge pizza, I felt like I was going to squelchonk | Don't squelchonk on the beach, there are already too many trash bags",coinage
brizzle,"a playful, flirtatious smile","He flashed me a brizzle and I couldn't help but blush | The model's brizzle was mesmerizing, I couldn't look away",coinage
